,clave_ct,nom_turno,nombre_ct,domicilio,localidad_inegi,nombre_localidad,nombre_colonia,municipio,nombre_municipio,sostenimiento,nivel,programa,hombres_1!,mujeres_1!,total_1!,hombres_2!,mujeres_2!,total_2!,hombres_3!,mujeres_3!,total_3!,hombres_4!,mujeres_4!,total_4!,hombres_5!,mujeres_5!,total_5!,hombres_6!,mujeres_6!,total_6!,hombres_total,mujeres_total,matricula_total,docentes,grupos,docenete_educacion_fisica,docente_actividades_artisticas,docente_actividades_tecnonologicas,docente_de_idiomas,personal_de_administrativo_y_servicios,director_con_grupo,director_sin_grupo,total_de_personal
11711,14DTV0494Z,MATUTINO,MIGUEL HIDALGO Y COSTILLA,ROSA FLORES 10,50,TACOTAN (LA ALPATAHUA),0,110,UNION DE TULA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,11,4,15,5,3,8,9,8,17,0,0,0,0,0,0,0,0,0,25,15,40,3,3,0,0,0,0,0,1,0,3
11712,14DTV0495Z,MATUTINO,EMILIANO ZAPATA,PEDRO MORENO 2,39,SAN CAYETANO,0,110,UNION DE TULA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,3,3,6,2,0,2,4,1,5,0,0,0,0,0,0,0,0,0,9,4,13,2,3,0,0,0,0,0,1,0,2
11713,14DTV0496Y,MATUTINO,MANUEL LOPEZ COTILLA,CONOCIDO,106,SEHUAYA,0,27,CUAUTITLAN DE GARCIA BARRAGAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,8,5,13,4,10,14,10,9,19,0,0,0,0,0,0,0,0,0,22,24,46,3,3,0,0,0,0,0,1,0,3
11714,14DTV0497X,MATUTINO,NIOS HEROES,JUAREZ 3,4,AGUA HEDIONDA (SAN JOSE DE LA PEA),0,32,CHIQUILISTLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,3,6,9,6,1,7,9,7,16,0,0,0,0,0,0,0,0,0,18,14,32,3,3,0,0,0,0,0,1,0,3
11715,14DTV0498W,MATUTINO,JUAN ESCUTIA,VENUSTIANO CARRANZA 29,26,TACOTA,0,11,ATENGO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,5,1,6,1,2,3,4,5,9,0,0,0,0,0,0,0,0,0,10,8,18,2,3,0,0,0,0,0,1,0,2
11716,14DTV0499V,MATUTINO,20 DE NOVIEMBRE,CONOCIDO,170,EL VELADERO,0,85,TAMAZULA DE GORDIANO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,3,4,7,5,3,8,5,4,9,0,0,0,0,0,0,0,0,0,13,11,24,3,3,0,0,0,0,1,1,0,4
11717,14DTV0500U,CONTINUO (TIEMPO COMPLETO),ARNULFO NUEZ CONTRERAS,CONOCIDO,235,TANDIGUAN (TANDINGUAN),0,49,JILOTLAN DE LOS DOLORES,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,1,2,3,3,1,4,2,0,2,0,0,0,0,0,0,0,0,0,6,3,9,2,3,0,0,0,0,0,1,0,2
11718,14DTV0501T,MATUTINO,EMILIANO ZAPATA,CONOCIDO,38,SANTA LUCIA,0,18,LA BARCA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,8,6,14,9,8,17,7,5,12,0,0,0,0,0,0,0,0,0,24,19,43,3,3,0,0,0,0,0,1,0,3
11719,14DTV0502S,MATUTINO,SOR JUANA INES DE LA CRUZ,CONOCIDO,18,CIENEGA DEL PASTOR,0,13,ATOTONILCO EL ALTO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,5,4,9,4,3,7,4,5,9,0,0,0,0,0,0,0,0,0,13,12,25,3,3,0,0,0,0,0,1,0,3
11720,14DTV0503R,CONTINUO (TIEMPO COMPLETO),GUADALUPE VICTORIA,JUAREZ 148,7,SANTA CRUZ DE LA SOLEDAD,0,30,CHAPALA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,12,14,26,15,10,25,14,17,31,0,0,0,0,0,0,0,0,0,41,41,82,3,3,0,0,0,0,3,0,1,7
11721,14DTV0504Q,MATUTINO,LUIS DONALDO COLOSIO MURRIETA,CONOCIDO,17,LA ISLA,0,105,TOTOTLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,12,5,17,6,10,16,7,6,13,0,0,0,0,0,0,0,0,0,25,21,46,3,3,0,0,0,0,0,1,0,3
11722,14DTV0505P,CONTINUO (TIEMPO COMPLETO),FRANCISCO MARQUEZ,LAZARO CARDENAS,37,LA ZAPOTERA,0,66,PONCITLAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,19,11,30,10,10,20,16,5,21,0,0,0,0,0,0,0,0,0,45,26,71,3,3,0,0,0,0,0,1,0,3
11723,14DTV0506O,MATUTINO,PEDRO MORENO,CONOCIDO,15,CASAS BLANCAS (SAN FELIPE DE JESUS),0,72,SAN DIEGO DE ALEJANDRIA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,1,3,4,2,3,5,2,3,5,0,0,0,0,0,0,0,0,0,5,9,14,2,3,0,0,0,0,0,1,0,2
11724,14DTV0507N,MATUTINO,PORFIRIO DIAZ,CONOCIDO,110,SANTA TERESA,0,109,UNION DE SAN ANTONIO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,5,4,9,4,7,11,3,3,6,0,0,0,0,0,0,0,0,0,12,14,26,3,3,0,0,0,0,0,1,0,3
11725,14DTV0508M,MATUTINO,FRANCISCO VILLA,CONOCIDO,66,SANTA RITA,0,1,ACATIC,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,18,16,34,8,15,23,15,10,25,0,0,0,0,0,0,0,0,0,41,41,82,3,3,0,0,0,0,0,1,0,3
11726,14DTV0509L,MATUTINO,NIOS HEROES,CONOCIDO,41,OJUELOS (SAN JOSE DE OJUELOS),0,60,MEXTICACAN,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,0,0,0,0,0,1,0,1
11727,14DTV0510A,MATUTINO,OCTAVIO PAZ,CONOCIDO,337,LA VAQUERA,0,8,ARANDAS,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,8,10,18,10,6,16,10,5,15,0,0,0,0,0,0,0,0,0,28,21,49,3,3,0,0,0,0,0,1,0,3
11728,14DTV0511Z,MATUTINO,GUADALUPE VICTORIA,CONOCIDO,7,AYO EL GRANDE,0,48,JESUS MARIA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,7,7,14,3,7,10,4,4,8,0,0,0,0,0,0,0,0,0,14,18,32,2,3,0,0,0,0,0,1,0,2
11729,14DTV0512Z,MATUTINO,EMILIANO ZAPATA,CONOCIDO,46,MICHEL,0,40,HOSTOTIPAQUILLO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,2,8,10,4,1,5,2,7,9,0,0,0,0,0,0,0,0,0,8,16,24,3,3,0,0,0,0,0,1,0,3
11730,14DTV0513Y,MATUTINO,SANTO DOMINGO DE GUZMAN,CONOCIDO,70,SANTO DOMINGO DE GUZMAN (SANTO DOMINGO),0,40,HOSTOTIPAQUILLO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,1,7,8,7,1,8,1,3,4,0,0,0,0,0,0,0,0,0,9,11,20,2,3,0,0,0,0,0,1,0,2
11731,14DTV0514X,MATUTINO,IGNACIO ZARAGOZA,CONOCIDO,48,LA MONTAA,0,40,HOSTOTIPAQUILLO,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,5,4,9,5,4,9,3,4,7,0,0,0,0,0,0,0,0,0,13,12,25,2,3,0,0,0,0,0,1,0,2
11732,14DTV0515W,MATUTINO,JOSEFA ORTIZ DE DOMINGUEZ,CONOCIDO,17,FERRERIA DE TULA,0,86,TAPALPA,FEDERALIZADO,SECUNDARIA,TELESECUNDARIA,1,4,5,6,5,11,3,10,13,0,0,0,0,0,0,0,0,0,10,19,29,3,3,0,0,0,0,0,1,0,3
